latitude,longitude,elevation,distance_to_coast_km,training_rows,rainfall_mean,rainfall_std,rainfall_max,rainfall_median,rainfall_p95,rainfall_p99,rain_rate_ge20,rain_rate_ge50,rain_rate_ge100,rain_rate_ge150,elevation_climatology,log_distance_to_coast_km,rainfall_extreme_ratio,tail_risk_score,coast_distance_band,elevation_band
12.823834524497869,75.2270068554031,162.98,31.744914171985933,6909,9.773375307569836,18.164431132046875,203.44,0.91,47.825999999999965,85.4552,0.16804168475901,0.04472427268779852,0.004631639889998552,0.0004342162396873643,162.98,3.4887476575636938,8.743672330902868,0.05529020118685772,"(0.882, 43.692]","(109.578, 172.721]"
12.949053587977822,77.55132584856408,841.72,258.35948455856305,6909,2.2846982197134174,5.7009845691156,74.51,0.14,11.57,28.4892,0.022000289477493124,0.002460558691561731,0.0,0.0,841.72,5.558215070626365,12.469562625216618,0.002460558691561731,"(221.794, 295.167]","(578.224, 1013.903]"
13.03249549357535,76.1742544775557,874.11,135.16866069824218,6909,3.9172615429150386,6.888276213078645,74.59,0.58,18.897999999999982,31.680800000000016,0.04298740772904907,0.001157909972499638,0.0,0.0,874.11,4.913894269575463,8.087484474917192,0.001157909972499638,"(129.905, 221.794]","(578.224, 1013.903]"
13.058653133575216,80.23621489576972,48.95,5.299388451344445,6909,3.403369518019974,9.149844548576649,178.98,0.24,17.50199999999999,43.50200000000004,0.039368939064987694,0.007815892314372557,0.0013026487190620929,0.0002894774931249095,48.95000000000001,1.840452557470604,12.782034682873375,0.01128962223187147,"(0.882, 43.692]","(0.009000000000000001, 61.12]"
13.178588716929807,78.26539037574138,793.9,199.88938993079051,6909,2.3727760891590677,5.260392096403592,61.32,0.15,12.085999999999995,25.090800000000016,0.020263424518743668,0.0004342162396873643,0.0,0.0,793.9,5.3027544577373025,10.574444651643365,0.0004342162396873643,"(129.905, 221.794]","(578.224, 1013.903]"
13.186618459424404,77.34018156229527,841.72,250.3701559215557,6909,2.2846982197134174,5.7009845691156,74.51,0.14,11.57,28.4892,0.022000289477493124,0.002460558691561731,0.0,0.0,841.72,5.526926577580162,12.469562625216618,0.002460558691561731,"(221.794, 295.167]","(578.224, 1013.903]"
13.25669989933267,80.05291364152598,69.26,27.78829768954135,6909,3.21790273556231,8.920282289203934,182.17,0.19,15.939999999999973,44.77200000000002,0.03546099290780142,0.008250108554059922,0.001157909972499638,0.0002894774931249095,69.26,3.359968974343147,13.91340564517427,0.011434360978433927,"(0.882, 43.692]","(61.12, 109.578]"
13.313880325643249,78.93425897212748,622.18,125.75070677059779,6909,2.2334332030684614,5.1771596195380924,63.15,0.12,11.675999999999995,25.52480000000005,0.01910551454624403,0.000578954986249819,0.0,0.0,622.1800000000001,4.842222218555137,11.428498750906627,0.000578954986249819,"(43.692, 129.905]","(578.224, 1013.903]"
13.40488907845837,75.63870107641489,810.8,95.3131212333034,6909,6.8107135620205534,13.090840855333665,149.74,0.46,33.67399999999998,62.225600000000014,0.1107251411202779,0.02156607323780576,0.0007236937328122738,0.0,810.7999999999998,4.567604563243084,9.13642752656182,0.023013460703430307,"(43.692, 129.905]","(578.224, 1013.903]"
13.420651964723945,76.87353843789454,782.66,218.19624443475462,6909,2.146896801273701,4.639857504154856,44.76,0.19,11.23,23.816000000000003,0.016789694601244753,0.0,0.0,0.0,782.66,5.389967421873961,11.093215515834316,0.0,"(129.905, 221.794]","(578.224, 1013.903]"
13.52274606651654,74.87659576713071,365.7,20.144605555274484,6909,9.043265306122448,16.97376598098118,187.84,0.44,44.887999999999984,78.8444,0.16037053119119987,0.03994789405123752,0.00303951367781155,0.0004342162396873643,365.7,3.051384816471645,8.718575493748423,0.04732957012592271,"(0.882, 43.692]","(359.084, 440.154]"
13.590544584379352,77.77664696936186,813.33,246.9856354090526,6909,2.1570560138949197,5.283725473678502,56.17,0.09,11.495999999999995,27.644400000000005,0.019829208279056303,0.000578954986249819,0.0,0.0,813.33,5.513370822749763,12.815794771267315,0.000578954986249819,"(221.794, 295.167]","(578.224, 1013.903]"
14.05428510233178,75.23735211666416,471.35,69.90804561389425,6909,7.356029816181792,13.484766979946425,113.47,0.38,36.667999999999985,62.584800000000016,0.1292517006802721,0.021421334491243307,0.0002894774931249095,0.0,471.3500000000001,4.261383905434095,8.507957832684172,0.022000289477493124,"(43.692, 129.905]","(440.154, 578.224]"
14.294022791268436,79.7806235968709,27.71,30.336072521199497,6909,2.704262556086264,8.45159209849723,176.68,0.12,13.27,40.873600000000025,0.032276740483427414,0.006947459834997829,0.000578954986249819,0.0004342162396873643,27.71,3.4447699106702565,15.114503136356353,0.00940801852655956,"(0.882, 43.692]","(0.009000000000000001, 61.12]"
14.311093765188248,76.52921560294809,633.18,207.03207091636762,6909,1.8902402663192936,4.401521822567668,62.3,0.13,9.08,22.5184,0.013315964683745839,0.00014473874656245476,0.0,0.0,633.1800000000001,5.33769225491363,11.912976613746334,0.00014473874656245476,"(129.905, 221.794]","(578.224, 1013.903]"
14.369501161146315,75.88837899330177,597.04,147.4192589409756,6909,3.7471935157041543,7.091153015069638,75.53,0.25,18.477999999999984,33.83000000000002,0.043276885222173975,0.0015921262121870025,0.0,0.0,597.04,5.000041099543237,9.028087508727273,0.0015921262121870025,"(129.905, 221.794]","(578.224, 1013.903]"
14.462432021005734,77.50551593023206,447.83,276.15882010316375,6909,1.668847879577363,4.907868014382746,79.74,0.03,8.893999999999979,25.59720000000001,0.014039658416558113,0.001157909972499638,0.0,0.0,447.83,5.6245906996537265,15.338237220426166,0.001157909972499638,"(221.794, 295.167]","(440.154, 578.224]"
14.47467053773677,78.66830748688338,246.25,151.90006944002445,6909,2.0189607757996817,5.153725353850894,89.75,0.05,11.361999999999988,24.366400000000013,0.0166449558546823,0.0007236937328122738,0.0,0.0,246.25,5.0297845670881145,12.068777275562253,0.0007236937328122738,"(129.905, 221.794]","(222.892, 282.49]"
14.71820710872994,75.38609222146049,597.04,106.70135060922026,6909,3.7471935157041543,7.091153015069638,75.53,0.25,18.477999999999984,33.83000000000002,0.043276885222173975,0.0015921262121870025,0.0,0.0,597.04,4.679362124559295,9.028087508727273,0.0015921262121870025,"(43.692, 129.905]","(578.224, 1013.903]"
14.726473355127114,74.64467340688982,165.67,34.9072374907518,6909,7.616204950065132,14.55338570703077,146.52,0.42,37.619999999999976,67.35640000000008,0.13272543059777103,0.02518454190186713,0.002315819944999276,0.0,165.67000000000002,3.580938876589098,8.843825973406622,0.02981618179186568,"(0.882, 43.692]","(109.578, 172.721]"
15.201523255522872,76.70929061460542,500.48,258.3861688196068,6909,1.5797467071935156,4.095458485333052,81.92,0.04,8.81,20.243600000000004,0.010565928499059199,0.00014473874656245476,0.0,0.0,500.48,5.558317950567213,12.814451261944582,0.00014473874656245476,"(221.794, 295.167]","(440.154, 578.224]"
15.216458730569023,74.11733225570022,302.4,18.11348801389414,6909,6.179735128093791,12.067111909652679,188.91,0.27,30.221999999999962,56.24000000000004,0.10146186134028079,0.014618613402807932,0.000578954986249819,0.00014473874656245476,302.4,2.950394264563618,9.10071220425198,0.016210739614994935,"(0.882, 43.692]","(282.49, 359.084]"
15.371994805612598,75.13411058655049,627.7,110.9585886380117,6909,2.8456071790418296,5.751576234420755,75.43,0.09,13.353999999999978,27.698800000000013,0.02185555073093067,0.0010131712259371835,0.0,0.0,627.7000000000002,4.718129058619349,9.733876998247426,0.0010131712259371835,"(43.692, 129.905]","(578.224, 1013.903]"
